[2024-11-03T01:12:44.338+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-03T01:12:41.175047+00:00 [queued]>
[2024-11-03T01:12:44.376+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-03T01:12:41.175047+00:00 [queued]>
[2024-11-03T01:12:44.384+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-03T01:12:44.419+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-03 01:12:41.175047+00:00
[2024-11-03T01:12:44.435+0000] {standard_task_runner.py:57} INFO - Started process 1746 to run task
[2024-11-03T01:12:44.444+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-11-03T01:12:41.175047+00:00', '--job-id', '311', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp0yue1gc3']
[2024-11-03T01:12:44.452+0000] {standard_task_runner.py:85} INFO - Job 311: Subtask generate_txn_fact_data
[2024-11-03T01:12:44.559+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-03T01:12:41.175047+00:00 [running]> on host f79a3875bd34
[2024-11-03T01:12:44.741+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='ctwang' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-03T01:12:41.175047+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-11-03T01:12:41.175047+00:00'
[2024-11-03T01:12:44.750+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.4', 9092) IPv4]
[2024-11-03T01:12:44.753+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-03T01:12:44.755+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.4', 9092)]>: Connection complete.
[2024-11-03T01:12:44.858+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-03T01:12:44.859+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-03T01:12:44.872+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1725239564869, 'account_id': 'A00332', 'customer_id': 'C00213', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00073', 'transaction_amount': 9578.42, 'exchange_rate': 0.869}
[2024-11-03T01:12:44.875+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1724202764875, 'account_id': 'A00838', 'customer_id': 'C00964', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00352', 'transaction_amount': 7391.82, 'exchange_rate': 1.1063}
[2024-11-03T01:12:44.876+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.4', 9092) IPv4]
[2024-11-03T01:12:44.880+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1705108364879, 'account_id': 'A00600', 'customer_id': 'C00898', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00104', 'transaction_amount': 6419.66, 'exchange_rate': 1.1133}
[2024-11-03T01:12:44.885+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1702689164885, 'account_id': 'A00304', 'customer_id': 'C00737', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00817', 'transaction_amount': 9345.43, 'exchange_rate': 1.2278}
[2024-11-03T01:12:44.886+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.4', 9092)]>: Connection complete.
[2024-11-03T01:12:44.889+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1709773964889, 'account_id': 'A00028', 'customer_id': 'C00431', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00219', 'transaction_amount': 2190.02, 'exchange_rate': 1.1069}
[2024-11-03T01:12:44.890+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.4', 9092)]>: Closing connection. 
[2024-11-03T01:12:44.893+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1729905164892, 'account_id': 'A00491', 'customer_id': 'C00548', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00158', 'transaction_amount': 7066.89, 'exchange_rate': 1.4077}
[2024-11-03T01:12:44.899+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1718500364898, 'account_id': 'A00564', 'customer_id': 'C00765', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00818', 'transaction_amount': 9850.42, 'exchange_rate': 0.6362}
[2024-11-03T01:12:44.904+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1715476364904, 'account_id': 'A00839', 'customer_id': 'C00918', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00738', 'transaction_amount': 3782.72, 'exchange_rate': 0.9808}
[2024-11-03T01:12:44.909+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1705367564907, 'account_id': 'A00336', 'customer_id': 'C00757', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00541', 'transaction_amount': 7233.49, 'exchange_rate': 1.0706}
[2024-11-03T01:12:44.911+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1700788364911, 'account_id': 'A00967', 'customer_id': 'C00132', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00965', 'transaction_amount': 8877.87, 'exchange_rate': 0.6353}
[2024-11-03T01:12:44.915+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1703812364915, 'account_id': 'A00872', 'customer_id': 'C00640', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00173', 'transaction_amount': 922.66, 'exchange_rate': 0.7361}
[2024-11-03T01:12:44.920+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1729473164920, 'account_id': 'A00352', 'customer_id': 'C00850', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00275', 'transaction_amount': 1017.72, 'exchange_rate': 1.3967}
[2024-11-03T01:12:44.923+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1717722764923, 'account_id': 'A00435', 'customer_id': 'C00552', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00803', 'transaction_amount': 7452.77, 'exchange_rate': 0.8992}
[2024-11-03T01:12:44.926+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1729213964926, 'account_id': 'A00661', 'customer_id': 'C00493', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00870', 'transaction_amount': 5153.47, 'exchange_rate': 1.351}
[2024-11-03T01:12:44.928+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1719277964928, 'account_id': 'A00254', 'customer_id': 'C00546', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00030', 'transaction_amount': 7277.98, 'exchange_rate': 1.0135}
[2024-11-03T01:12:44.931+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1709428364930, 'account_id': 'A00400', 'customer_id': 'C00578', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00626', 'transaction_amount': 6509.2, 'exchange_rate': 1.1948}
[2024-11-03T01:12:44.935+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1720573964935, 'account_id': 'A00649', 'customer_id': 'C00248', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00163', 'transaction_amount': 1876.12, 'exchange_rate': 1.4942}
[2024-11-03T01:12:44.938+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1721437964938, 'account_id': 'A00842', 'customer_id': 'C00131', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00771', 'transaction_amount': 6724.42, 'exchange_rate': 0.7736}
[2024-11-03T01:12:44.940+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1725325964940, 'account_id': 'A00994', 'customer_id': 'C00808', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00075', 'transaction_amount': 2873.71, 'exchange_rate': 0.7001}
[2024-11-03T01:12:44.943+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1704157964943, 'account_id': 'A00447', 'customer_id': 'C00504', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00352', 'transaction_amount': 1516.68, 'exchange_rate': 1.034}
[2024-11-03T01:12:44.945+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1702689164945, 'account_id': 'A00771', 'customer_id': 'C00147', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00315', 'transaction_amount': 530.88, 'exchange_rate': 0.5346}
[2024-11-03T01:12:44.949+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1712193164948, 'account_id': 'A00535', 'customer_id': 'C00620', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00365', 'transaction_amount': 6510.9, 'exchange_rate': 0.914}
[2024-11-03T01:12:44.952+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1699146764951, 'account_id': 'A00389', 'customer_id': 'C00021', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00774', 'transaction_amount': 30.33, 'exchange_rate': 1.4884}
[2024-11-03T01:12:44.959+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1720660364958, 'account_id': 'A00751', 'customer_id': 'C00358', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00876', 'transaction_amount': 6456.13, 'exchange_rate': 0.7985}
[2024-11-03T01:12:44.965+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1708996364963, 'account_id': 'A00984', 'customer_id': 'C00338', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00121', 'transaction_amount': 5170.17, 'exchange_rate': 1.4691}
[2024-11-03T01:12:44.973+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1708737164972, 'account_id': 'A00349', 'customer_id': 'C00675', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00668', 'transaction_amount': 4798.25, 'exchange_rate': 1.2041}
[2024-11-03T01:12:44.979+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1710205964978, 'account_id': 'A00637', 'customer_id': 'C00986', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00253', 'transaction_amount': 8794.02, 'exchange_rate': 1.492}
[2024-11-03T01:12:44.987+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1719623564987, 'account_id': 'A00059', 'customer_id': 'C00589', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00164', 'transaction_amount': 3403.21, 'exchange_rate': 0.5672}
[2024-11-03T01:12:44.992+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1728522764991, 'account_id': 'A00439', 'customer_id': 'C00938', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00874', 'transaction_amount': 9772.86, 'exchange_rate': 0.701}
[2024-11-03T01:12:44.995+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1717636364995, 'account_id': 'A00029', 'customer_id': 'C00283', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00188', 'transaction_amount': 4816.26, 'exchange_rate': 0.6823}
[2024-11-03T01:12:45.001+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1715994765001, 'account_id': 'A00121', 'customer_id': 'C00931', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00457', 'transaction_amount': 5603.95, 'exchange_rate': 0.7086}
[2024-11-03T01:12:45.007+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1710378765007, 'account_id': 'A00197', 'customer_id': 'C00995', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00878', 'transaction_amount': 5210.17, 'exchange_rate': 1.1763}
[2024-11-03T01:12:45.011+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1699837965010, 'account_id': 'A00714', 'customer_id': 'C00755', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00655', 'transaction_amount': 5483.35, 'exchange_rate': 1.0921}
[2024-11-03T01:12:45.015+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1721610765014, 'account_id': 'A00366', 'customer_id': 'C00564', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00970', 'transaction_amount': 7364.76, 'exchange_rate': 0.6965}
[2024-11-03T01:12:45.020+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1703207565020, 'account_id': 'A00567', 'customer_id': 'C00811', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00148', 'transaction_amount': 1203.1, 'exchange_rate': 1.1956}
[2024-11-03T01:12:45.025+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1718586765025, 'account_id': 'A00027', 'customer_id': 'C00668', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00307', 'transaction_amount': 6842.01, 'exchange_rate': 0.9676}
[2024-11-03T01:12:45.032+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1703639565031, 'account_id': 'A00476', 'customer_id': 'C00324', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00750', 'transaction_amount': 4149.98, 'exchange_rate': 0.7439}
[2024-11-03T01:12:45.041+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1730337165038, 'account_id': 'A00249', 'customer_id': 'C00092', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00051', 'transaction_amount': 2865.12, 'exchange_rate': 1.2257}
[2024-11-03T01:12:45.044+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1704417165044, 'account_id': 'A00447', 'customer_id': 'C00091', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00040', 'transaction_amount': 7048.41, 'exchange_rate': 0.6014}
[2024-11-03T01:12:45.049+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1706317965048, 'account_id': 'A00429', 'customer_id': 'C00043', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00745', 'transaction_amount': 5152.11, 'exchange_rate': 1.2826}
[2024-11-03T01:12:45.054+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1705021965053, 'account_id': 'A00248', 'customer_id': 'C00728', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00766', 'transaction_amount': 4674.1, 'exchange_rate': 1.2016}
