[2024-11-02T19:41:12.492+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-07T00:00:00+00:00 [queued]>
[2024-11-02T19:41:12.521+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-07T00:00:00+00:00 [queued]>
[2024-11-02T19:41:12.523+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:41:12.798+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-07 00:00:00+00:00
[2024-11-02T19:41:12.841+0000] {standard_task_runner.py:57} INFO - Started process 2810 to run task
[2024-11-02T19:41:12.855+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-07T00:00:00+00:00', '--job-id', '171', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp1cc4axyu']
[2024-11-02T19:41:12.878+0000] {standard_task_runner.py:85} INFO - Job 171: Subtask generate_txn_fact_data
[2024-11-02T19:41:13.077+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-07T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:41:13.596+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-07T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-07T00:00:00+00:00'
[2024-11-02T19:41:13.603+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:13.605+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:41:13.624+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:13.763+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:41:13.764+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:41:13.800+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1708371673795, 'account_id': 'A00481', 'customer_id': 'C00123', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00440', 'transaction_amount': 105.49, 'exchange_rate': 0.9303}
[2024-11-02T19:41:13.806+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1726083673806, 'account_id': 'A00973', 'customer_id': 'C00624', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00930', 'transaction_amount': 4369.99, 'exchange_rate': 1.3321}
[2024-11-02T19:41:13.812+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:13.841+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:13.840+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1716925273840, 'account_id': 'A00897', 'customer_id': 'C00466', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00139', 'transaction_amount': 6630.3, 'exchange_rate': 0.7277}
[2024-11-02T19:41:13.843+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.2', 9092)]>: Closing connection. 
[2024-11-02T19:41:13.847+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1717270873846, 'account_id': 'A00481', 'customer_id': 'C00726', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00791', 'transaction_amount': 6439.65, 'exchange_rate': 1.1535}
[2024-11-02T19:41:13.888+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1723405273857, 'account_id': 'A00512', 'customer_id': 'C00786', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00457', 'transaction_amount': 3548.49, 'exchange_rate': 0.9296}
[2024-11-02T19:41:13.895+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1704570073894, 'account_id': 'A00648', 'customer_id': 'C00717', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00297', 'transaction_amount': 4699.54, 'exchange_rate': 0.6743}
[2024-11-02T19:41:13.900+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1701632473900, 'account_id': 'A00477', 'customer_id': 'C00227', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00803', 'transaction_amount': 3740.22, 'exchange_rate': 0.5153}
[2024-11-02T19:41:13.904+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1704224473904, 'account_id': 'A00879', 'customer_id': 'C00130', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00250', 'transaction_amount': 1121.57, 'exchange_rate': 1.1828}
[2024-11-02T19:41:13.922+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1707766873921, 'account_id': 'A00222', 'customer_id': 'C00538', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00536', 'transaction_amount': 2073.39, 'exchange_rate': 0.8264}
[2024-11-02T19:41:13.928+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1708198873927, 'account_id': 'A00329', 'customer_id': 'C00951', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00649', 'transaction_amount': 6251.39, 'exchange_rate': 1.3933}
[2024-11-02T19:41:13.937+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1728934873936, 'account_id': 'A00382', 'customer_id': 'C00660', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00455', 'transaction_amount': 1288.19, 'exchange_rate': 0.7738}
[2024-11-02T19:41:13.946+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1721763673943, 'account_id': 'A00482', 'customer_id': 'C00563', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00472', 'transaction_amount': 9490.6, 'exchange_rate': 0.6896}
[2024-11-02T19:41:13.951+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1702582873951, 'account_id': 'A00773', 'customer_id': 'C00752', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00521', 'transaction_amount': 6393.07, 'exchange_rate': 0.8051}
[2024-11-02T19:41:13.974+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1718826073956, 'account_id': 'A00043', 'customer_id': 'C00266', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00020', 'transaction_amount': 570.81, 'exchange_rate': 0.7987}
[2024-11-02T19:41:13.983+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1709494873982, 'account_id': 'A00084', 'customer_id': 'C00634', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00995', 'transaction_amount': 3834.3, 'exchange_rate': 1.4418}
[2024-11-02T19:41:13.990+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1707075673988, 'account_id': 'A00178', 'customer_id': 'C00452', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00363', 'transaction_amount': 9891.28, 'exchange_rate': 0.8939}
[2024-11-02T19:41:13.999+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1728502873997, 'account_id': 'A00389', 'customer_id': 'C00734', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00511', 'transaction_amount': 3832.06, 'exchange_rate': 1.2746}
[2024-11-02T19:41:14.006+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1711568474003, 'account_id': 'A00575', 'customer_id': 'C00344', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00200', 'transaction_amount': 5746.48, 'exchange_rate': 1.0518}
[2024-11-02T19:41:14.013+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1727811674009, 'account_id': 'A00826', 'customer_id': 'C00677', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00103', 'transaction_amount': 9478.57, 'exchange_rate': 0.738}
[2024-11-02T19:41:14.021+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1702755674018, 'account_id': 'A00296', 'customer_id': 'C00957', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00175', 'transaction_amount': 6471.7, 'exchange_rate': 0.7643}
[2024-11-02T19:41:14.028+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1726688474026, 'account_id': 'A00278', 'customer_id': 'C00501', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00669', 'transaction_amount': 4189.73, 'exchange_rate': 1.3178}
[2024-11-02T19:41:14.036+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1722368474035, 'account_id': 'A00094', 'customer_id': 'C00642', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00731', 'transaction_amount': 8252.14, 'exchange_rate': 0.6792}
[2024-11-02T19:41:14.047+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1700941274046, 'account_id': 'A00260', 'customer_id': 'C00889', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00662', 'transaction_amount': 4161.54, 'exchange_rate': 1.3334}
[2024-11-02T19:41:14.057+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1714419674053, 'account_id': 'A00760', 'customer_id': 'C00013', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00131', 'transaction_amount': 5950.94, 'exchange_rate': 1.4766}
[2024-11-02T19:41:14.066+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1712000474066, 'account_id': 'A00061', 'customer_id': 'C00089', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00232', 'transaction_amount': 4299.07, 'exchange_rate': 0.8976}
[2024-11-02T19:41:14.079+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1725565274076, 'account_id': 'A00895', 'customer_id': 'C00544', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00137', 'transaction_amount': 4260.61, 'exchange_rate': 1.3205}
[2024-11-02T19:41:14.142+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1706557274142, 'account_id': 'A00516', 'customer_id': 'C00820', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00905', 'transaction_amount': 394.92, 'exchange_rate': 1.4856}
[2024-11-02T19:41:14.152+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1707421274149, 'account_id': 'A00210', 'customer_id': 'C00259', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00525', 'transaction_amount': 358.23, 'exchange_rate': 1.3356}
[2024-11-02T19:41:14.174+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1701114074162, 'account_id': 'A00592', 'customer_id': 'C00424', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00159', 'transaction_amount': 2724.12, 'exchange_rate': 1.4141}
[2024-11-02T19:41:14.222+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1717443674210, 'account_id': 'A00830', 'customer_id': 'C00602', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00917', 'transaction_amount': 8790.14, 'exchange_rate': 1.0628}
[2024-11-02T19:41:14.233+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1727206874232, 'account_id': 'A00217', 'customer_id': 'C00583', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00120', 'transaction_amount': 2492.94, 'exchange_rate': 0.7605}
[2024-11-02T19:41:14.270+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1727293274267, 'account_id': 'A00977', 'customer_id': 'C00710', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00288', 'transaction_amount': 2137.66, 'exchange_rate': 0.8075}
[2024-11-02T19:41:14.283+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1723578074277, 'account_id': 'A00049', 'customer_id': 'C00635', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00935', 'transaction_amount': 9801.68, 'exchange_rate': 0.9018}
[2024-11-02T19:41:14.301+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1712173274294, 'account_id': 'A00254', 'customer_id': 'C00609', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00496', 'transaction_amount': 1410.49, 'exchange_rate': 1.1471}
[2024-11-02T19:41:14.313+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1723664474306, 'account_id': 'A00667', 'customer_id': 'C00068', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00301', 'transaction_amount': 3164.9, 'exchange_rate': 1.2826}
