[2024-11-02T19:41:38.767+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-23T00:00:00+00:00 [queued]>
[2024-11-02T19:41:38.798+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-23T00:00:00+00:00 [queued]>
[2024-11-02T19:41:38.800+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:41:38.828+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-23 00:00:00+00:00
[2024-11-02T19:41:38.840+0000] {standard_task_runner.py:57} INFO - Started process 2878 to run task
[2024-11-02T19:41:38.868+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-23T00:00:00+00:00', '--job-id', '187', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpq9y__r4c']
[2024-11-02T19:41:38.907+0000] {standard_task_runner.py:85} INFO - Job 187: Subtask generate_txn_fact_data
[2024-11-02T19:41:39.156+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-23T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:41:39.494+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-23T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-23T00:00:00+00:00'
[2024-11-02T19:41:39.501+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:39.502+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:41:39.505+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:39.642+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:41:39.643+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:41:39.683+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1711827699681, 'account_id': 'A00021', 'customer_id': 'C00506', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00595', 'transaction_amount': 8403.44, 'exchange_rate': 1.0882}
[2024-11-02T19:41:39.695+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1701632499688, 'account_id': 'A00486', 'customer_id': 'C00921', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00640', 'transaction_amount': 6042.61, 'exchange_rate': 1.193}
[2024-11-02T19:41:39.704+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:39.722+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:39.722+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.2', 9092)]>: Closing connection. 
[2024-11-02T19:41:39.720+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1709235699719, 'account_id': 'A00698', 'customer_id': 'C00131', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00251', 'transaction_amount': 107.73, 'exchange_rate': 1.3978}
[2024-11-02T19:41:39.730+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1728589299729, 'account_id': 'A00430', 'customer_id': 'C00835', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00666', 'transaction_amount': 9407.0, 'exchange_rate': 1.4705}
[2024-11-02T19:41:39.748+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1708976499745, 'account_id': 'A00835', 'customer_id': 'C00896', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00448', 'transaction_amount': 8839.72, 'exchange_rate': 0.725}
[2024-11-02T19:41:39.761+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1708112499756, 'account_id': 'A00837', 'customer_id': 'C00139', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00982', 'transaction_amount': 9926.96, 'exchange_rate': 1.0445}
[2024-11-02T19:41:39.797+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1722800499795, 'account_id': 'A00547', 'customer_id': 'C00522', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00974', 'transaction_amount': 4531.41, 'exchange_rate': 0.8142}
[2024-11-02T19:41:39.819+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1703533299817, 'account_id': 'A00112', 'customer_id': 'C00636', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00132', 'transaction_amount': 2962.05, 'exchange_rate': 1.4556}
[2024-11-02T19:41:39.833+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1730403699829, 'account_id': 'A00357', 'customer_id': 'C00111', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00273', 'transaction_amount': 5187.16, 'exchange_rate': 0.5605}
[2024-11-02T19:41:39.837+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1729194099837, 'account_id': 'A00011', 'customer_id': 'C00331', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00301', 'transaction_amount': 8765.59, 'exchange_rate': 1.3345}
[2024-11-02T19:41:39.852+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1707421299846, 'account_id': 'A00870', 'customer_id': 'C00455', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00655', 'transaction_amount': 6849.1, 'exchange_rate': 1.1961}
[2024-11-02T19:41:39.877+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1727034099875, 'account_id': 'A00215', 'customer_id': 'C00586', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00777', 'transaction_amount': 6483.14, 'exchange_rate': 1.4911}
[2024-11-02T19:41:39.887+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1712173299886, 'account_id': 'A00464', 'customer_id': 'C00789', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00063', 'transaction_amount': 9951.87, 'exchange_rate': 0.8003}
[2024-11-02T19:41:39.904+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1709408499902, 'account_id': 'A00875', 'customer_id': 'C00840', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00619', 'transaction_amount': 1853.91, 'exchange_rate': 0.928}
[2024-11-02T19:41:39.915+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1704915699915, 'account_id': 'A00558', 'customer_id': 'C00821', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00494', 'transaction_amount': 5040.0, 'exchange_rate': 1.0154}
[2024-11-02T19:41:39.943+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1712950899940, 'account_id': 'A00512', 'customer_id': 'C00699', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00305', 'transaction_amount': 3612.73, 'exchange_rate': 1.3098}
[2024-11-02T19:41:39.953+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1708890099947, 'account_id': 'A00688', 'customer_id': 'C00033', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00745', 'transaction_amount': 8301.96, 'exchange_rate': 1.0043}
[2024-11-02T19:41:39.969+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1717616499967, 'account_id': 'A00224', 'customer_id': 'C00989', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00039', 'transaction_amount': 7082.61, 'exchange_rate': 0.7416}
[2024-11-02T19:41:39.981+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1727898099981, 'account_id': 'A00960', 'customer_id': 'C00315', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00584', 'transaction_amount': 9423.41, 'exchange_rate': 1.1093}
[2024-11-02T19:41:39.997+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1726947699990, 'account_id': 'A00150', 'customer_id': 'C00762', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00919', 'transaction_amount': 536.12, 'exchange_rate': 0.6708}
[2024-11-02T19:41:40.012+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1729539700001, 'account_id': 'A00049', 'customer_id': 'C00686', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00060', 'transaction_amount': 922.1, 'exchange_rate': 0.6282}
[2024-11-02T19:41:40.024+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1708198900015, 'account_id': 'A00362', 'customer_id': 'C00012', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00857', 'transaction_amount': 2281.06, 'exchange_rate': 1.3199}
[2024-11-02T19:41:40.031+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1727725300027, 'account_id': 'A00803', 'customer_id': 'C00517', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00190', 'transaction_amount': 801.14, 'exchange_rate': 1.1536}
[2024-11-02T19:41:40.053+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1727984500052, 'account_id': 'A00994', 'customer_id': 'C00969', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00530', 'transaction_amount': 2451.12, 'exchange_rate': 1.3332}
[2024-11-02T19:41:40.066+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1723318900065, 'account_id': 'A00202', 'customer_id': 'C00839', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00071', 'transaction_amount': 6908.67, 'exchange_rate': 1.0106}
[2024-11-02T19:41:40.081+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1718048500075, 'account_id': 'A00527', 'customer_id': 'C00942', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00525', 'transaction_amount': 1346.75, 'exchange_rate': 0.9552}
[2024-11-02T19:41:40.089+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1703360500086, 'account_id': 'A00931', 'customer_id': 'C00110', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00077', 'transaction_amount': 8944.12, 'exchange_rate': 0.5399}
[2024-11-02T19:41:40.105+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1721418100099, 'account_id': 'A00608', 'customer_id': 'C00261', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00027', 'transaction_amount': 8287.07, 'exchange_rate': 0.8285}
[2024-11-02T19:41:40.111+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1701114100110, 'account_id': 'A00415', 'customer_id': 'C00265', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00631', 'transaction_amount': 3801.48, 'exchange_rate': 1.3833}
[2024-11-02T19:41:40.127+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1715629300126, 'account_id': 'A00011', 'customer_id': 'C00520', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00827', 'transaction_amount': 7617.1, 'exchange_rate': 1.2606}
[2024-11-02T19:41:40.138+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1725219700137, 'account_id': 'A00407', 'customer_id': 'C00163', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00233', 'transaction_amount': 9153.01, 'exchange_rate': 0.5475}
[2024-11-02T19:41:40.142+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1724701300142, 'account_id': 'A00035', 'customer_id': 'C00524', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00377', 'transaction_amount': 910.57, 'exchange_rate': 1.3098}
[2024-11-02T19:41:40.147+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1717875700146, 'account_id': 'A00488', 'customer_id': 'C00716', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00023', 'transaction_amount': 235.91, 'exchange_rate': 1.1737}
[2024-11-02T19:41:40.150+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1728589300150, 'account_id': 'A00866', 'customer_id': 'C00926', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00326', 'transaction_amount': 3444.03, 'exchange_rate': 0.6292}
[2024-11-02T19:41:40.154+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1728070900154, 'account_id': 'A00796', 'customer_id': 'C00508', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00401', 'transaction_amount': 3951.45, 'exchange_rate': 1.445}
[2024-11-02T19:41:40.159+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1704570100159, 'account_id': 'A00840', 'customer_id': 'C00034', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00691', 'transaction_amount': 8641.68, 'exchange_rate': 1.1597}
[2024-11-02T19:41:40.167+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1706038900167, 'account_id': 'A00900', 'customer_id': 'C00237', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00178', 'transaction_amount': 5228.89, 'exchange_rate': 1.0404}
[2024-11-02T19:41:40.175+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1726170100174, 'account_id': 'A00212', 'customer_id': 'C00335', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00781', 'transaction_amount': 345.51, 'exchange_rate': 0.6298}
[2024-11-02T19:41:40.180+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1699213300179, 'account_id': 'A00144', 'customer_id': 'C00814', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00974', 'transaction_amount': 9995.92, 'exchange_rate': 0.9029}
