[2024-11-02T19:41:37.842+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-19T00:00:00+00:00 [queued]>
[2024-11-02T19:41:37.864+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-19T00:00:00+00:00 [queued]>
[2024-11-02T19:41:37.865+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:41:37.928+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-19 00:00:00+00:00
[2024-11-02T19:41:37.938+0000] {standard_task_runner.py:57} INFO - Started process 2864 to run task
[2024-11-02T19:41:37.946+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-19T00:00:00+00:00', '--job-id', '183', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpx4lfskv4']
[2024-11-02T19:41:37.952+0000] {standard_task_runner.py:85} INFO - Job 183: Subtask generate_txn_fact_data
[2024-11-02T19:41:38.068+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-19T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:41:38.265+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-19T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-19T00:00:00+00:00'
[2024-11-02T19:41:38.273+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:38.277+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:41:38.283+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:38.395+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:41:38.398+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:41:38.413+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1722714098410, 'account_id': 'A00411', 'customer_id': 'C00770', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00468', 'transaction_amount': 5494.52, 'exchange_rate': 1.2388}
[2024-11-02T19:41:38.421+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:38.421+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1727811698421, 'account_id': 'A00279', 'customer_id': 'C00143', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00930', 'transaction_amount': 7555.89, 'exchange_rate': 0.8365}
[2024-11-02T19:41:38.430+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:38.434+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.2', 9092)]>: Closing connection. 
[2024-11-02T19:41:38.429+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1712000498428, 'account_id': 'A00844', 'customer_id': 'C00839', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00100', 'transaction_amount': 5443.85, 'exchange_rate': 0.5317}
[2024-11-02T19:41:38.447+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1728675698443, 'account_id': 'A00329', 'customer_id': 'C00679', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00584', 'transaction_amount': 5961.79, 'exchange_rate': 1.2484}
[2024-11-02T19:41:38.458+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1719690098456, 'account_id': 'A00482', 'customer_id': 'C00017', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00387', 'transaction_amount': 4092.21, 'exchange_rate': 0.8451}
[2024-11-02T19:41:38.466+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1720813298462, 'account_id': 'A00404', 'customer_id': 'C00993', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00228', 'transaction_amount': 4521.41, 'exchange_rate': 0.7263}
[2024-11-02T19:41:38.473+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1713987698470, 'account_id': 'A00314', 'customer_id': 'C00384', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00547', 'transaction_amount': 387.59, 'exchange_rate': 0.9484}
[2024-11-02T19:41:38.478+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1730576498477, 'account_id': 'A00456', 'customer_id': 'C00016', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00309', 'transaction_amount': 8989.87, 'exchange_rate': 1.4447}
[2024-11-02T19:41:38.490+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1720640498483, 'account_id': 'A00714', 'customer_id': 'C00092', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00351', 'transaction_amount': 3203.18, 'exchange_rate': 1.3136}
[2024-11-02T19:41:38.519+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1700250098518, 'account_id': 'A00156', 'customer_id': 'C00124', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00365', 'transaction_amount': 298.17, 'exchange_rate': 1.4775}
[2024-11-02T19:41:38.527+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1706298098527, 'account_id': 'A00379', 'customer_id': 'C00325', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00286', 'transaction_amount': 1343.36, 'exchange_rate': 0.7422}
[2024-11-02T19:41:38.534+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1730490098532, 'account_id': 'A00061', 'customer_id': 'C00182', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00109', 'transaction_amount': 4416.58, 'exchange_rate': 1.1238}
[2024-11-02T19:41:38.541+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1724528498540, 'account_id': 'A00847', 'customer_id': 'C00477', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00831', 'transaction_amount': 3581.56, 'exchange_rate': 0.5825}
[2024-11-02T19:41:38.550+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1699731698547, 'account_id': 'A00891', 'customer_id': 'C00247', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00098', 'transaction_amount': 1842.65, 'exchange_rate': 1.1278}
[2024-11-02T19:41:38.556+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1718653298556, 'account_id': 'A00362', 'customer_id': 'C00248', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00595', 'transaction_amount': 4573.66, 'exchange_rate': 0.6795}
[2024-11-02T19:41:38.565+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1710272498562, 'account_id': 'A00473', 'customer_id': 'C00390', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00680', 'transaction_amount': 3242.07, 'exchange_rate': 1.0132}
[2024-11-02T19:41:38.573+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1717530098570, 'account_id': 'A00603', 'customer_id': 'C00696', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00314', 'transaction_amount': 8439.49, 'exchange_rate': 0.6966}
[2024-11-02T19:41:38.579+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1707421298577, 'account_id': 'A00934', 'customer_id': 'C00719', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00942', 'transaction_amount': 2237.51, 'exchange_rate': 0.8154}
[2024-11-02T19:41:38.583+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1729626098583, 'account_id': 'A00124', 'customer_id': 'C00397', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00531', 'transaction_amount': 7352.12, 'exchange_rate': 1.2628}
[2024-11-02T19:41:38.588+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1718566898587, 'account_id': 'A00055', 'customer_id': 'C00029', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00904', 'transaction_amount': 689.27, 'exchange_rate': 1.4383}
[2024-11-02T19:41:38.600+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1708371698594, 'account_id': 'A00052', 'customer_id': 'C00372', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00456', 'transaction_amount': 8798.05, 'exchange_rate': 0.5067}
[2024-11-02T19:41:38.611+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1707162098611, 'account_id': 'A00100', 'customer_id': 'C00284', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00876', 'transaction_amount': 5119.08, 'exchange_rate': 0.8402}
[2024-11-02T19:41:38.638+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1708112498636, 'account_id': 'A00648', 'customer_id': 'C00045', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00549', 'transaction_amount': 756.72, 'exchange_rate': 0.9118}
[2024-11-02T19:41:38.644+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1712778098643, 'account_id': 'A00700', 'customer_id': 'C00082', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00872', 'transaction_amount': 6237.02, 'exchange_rate': 1.0513}
