[2024-11-02T19:41:38.064+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-20T00:00:00+00:00 [queued]>
[2024-11-02T19:41:38.086+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-20T00:00:00+00:00 [queued]>
[2024-11-02T19:41:38.087+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:41:38.256+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-20 00:00:00+00:00
[2024-11-02T19:41:38.271+0000] {standard_task_runner.py:57} INFO - Started process 2869 to run task
[2024-11-02T19:41:38.281+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-20T00:00:00+00:00', '--job-id', '184', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmprg1sz97p']
[2024-11-02T19:41:38.289+0000] {standard_task_runner.py:85} INFO - Job 184: Subtask generate_txn_fact_data
[2024-11-02T19:41:38.405+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-20T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:41:38.657+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-20T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-20T00:00:00+00:00'
[2024-11-02T19:41:38.671+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:38.673+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:41:38.676+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:38.787+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:41:38.789+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:41:38.830+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1717616498824, 'account_id': 'A00203', 'customer_id': 'C00143', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00196', 'transaction_amount': 8099.65, 'exchange_rate': 0.9447}
[2024-11-02T19:41:38.842+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1710877298842, 'account_id': 'A00733', 'customer_id': 'C00898', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00794', 'transaction_amount': 2729.96, 'exchange_rate': 0.876}
[2024-11-02T19:41:38.843+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:38.846+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1710704498846, 'account_id': 'A00341', 'customer_id': 'C00596', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00001', 'transaction_amount': 7827.01, 'exchange_rate': 0.5998}
[2024-11-02T19:41:38.847+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:38.853+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.2', 9092)]>: Closing connection. 
[2024-11-02T19:41:38.852+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1710358898851, 'account_id': 'A00905', 'customer_id': 'C00116', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00387', 'transaction_amount': 7984.94, 'exchange_rate': 1.1565}
[2024-11-02T19:41:38.860+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1700336498859, 'account_id': 'A00926', 'customer_id': 'C00916', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00804', 'transaction_amount': 1355.67, 'exchange_rate': 1.1224}
[2024-11-02T19:41:38.865+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1707766898864, 'account_id': 'A00421', 'customer_id': 'C00334', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00439', 'transaction_amount': 6860.11, 'exchange_rate': 0.8533}
[2024-11-02T19:41:38.875+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1707334898873, 'account_id': 'A00642', 'customer_id': 'C00390', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00141', 'transaction_amount': 5295.85, 'exchange_rate': 0.8743}
[2024-11-02T19:41:38.881+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1724787698880, 'account_id': 'A00950', 'customer_id': 'C00851', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00249', 'transaction_amount': 7260.35, 'exchange_rate': 1.1776}
