[2024-11-02T19:41:12.888+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-08T00:00:00+00:00 [queued]>
[2024-11-02T19:41:12.911+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-08T00:00:00+00:00 [queued]>
[2024-11-02T19:41:12.912+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:41:12.956+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-08 00:00:00+00:00
[2024-11-02T19:41:12.998+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-08T00:00:00+00:00', '--job-id', '172', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpeyk_ychf']
[2024-11-02T19:41:13.006+0000] {standard_task_runner.py:85} INFO - Job 172: Subtask generate_txn_fact_data
[2024-11-02T19:41:12.992+0000] {standard_task_runner.py:57} INFO - Started process 2812 to run task
[2024-11-02T19:41:13.266+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-08T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:41:13.806+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-08T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-08T00:00:00+00:00'
[2024-11-02T19:41:13.816+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:13.837+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:41:13.848+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:13.997+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:41:14.004+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:41:14.024+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1713382874023, 'account_id': 'A00764', 'customer_id': 'C00461', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00196', 'transaction_amount': 6440.97, 'exchange_rate': 0.9709}
[2024-11-02T19:41:14.032+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:14.036+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:14.043+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.2', 9092)]>: Closing connection. 
[2024-11-02T19:41:14.032+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1714506074031, 'account_id': 'A00629', 'customer_id': 'C00182', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00262', 'transaction_amount': 4999.48, 'exchange_rate': 1.2472}
[2024-11-02T19:41:14.079+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1720294874078, 'account_id': 'A00523', 'customer_id': 'C00346', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00974', 'transaction_amount': 490.74, 'exchange_rate': 1.2275}
[2024-11-02T19:41:14.086+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1716666074085, 'account_id': 'A00520', 'customer_id': 'C00500', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00239', 'transaction_amount': 9466.63, 'exchange_rate': 1.4983}
[2024-11-02T19:41:14.095+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1722886874094, 'account_id': 'A00194', 'customer_id': 'C00435', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00466', 'transaction_amount': 4204.08, 'exchange_rate': 1.2985}
[2024-11-02T19:41:14.106+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1727898074104, 'account_id': 'A00944', 'customer_id': 'C00189', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00924', 'transaction_amount': 1677.25, 'exchange_rate': 1.0438}
[2024-11-02T19:41:14.119+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1702150874119, 'account_id': 'A00693', 'customer_id': 'C00508', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00861', 'transaction_amount': 7929.57, 'exchange_rate': 1.1785}
[2024-11-02T19:41:14.161+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1707680474150, 'account_id': 'A00669', 'customer_id': 'C00272', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00862', 'transaction_amount': 9460.91, 'exchange_rate': 1.2907}
