[2024-11-02T19:41:40.108+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-26T00:00:00+00:00 [queued]>
[2024-11-02T19:41:40.138+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-26T00:00:00+00:00 [queued]>
[2024-11-02T19:41:40.139+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:41:40.486+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-26 00:00:00+00:00
[2024-11-02T19:41:40.515+0000] {standard_task_runner.py:57} INFO - Started process 2886 to run task
[2024-11-02T19:41:40.526+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-26T00:00:00+00:00', '--job-id', '190', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpx_8ugxzb']
[2024-11-02T19:41:40.532+0000] {standard_task_runner.py:85} INFO - Job 190: Subtask generate_txn_fact_data
[2024-11-02T19:41:40.664+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-26T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:41:41.063+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-26T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-26T00:00:00+00:00'
[2024-11-02T19:41:41.086+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:41.087+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:41:41.089+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:41.201+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:41:41.210+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:41:41.298+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1724701301253, 'account_id': 'A00209', 'customer_id': 'C00042', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00529', 'transaction_amount': 7007.49, 'exchange_rate': 1.0114}
[2024-11-02T19:41:41.304+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:41.361+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:41.369+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.2', 9092)]>: Closing connection. 
[2024-11-02T19:41:41.334+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1708371701331, 'account_id': 'A00445', 'customer_id': 'C00937', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00466', 'transaction_amount': 4455.18, 'exchange_rate': 1.3215}
[2024-11-02T19:41:41.380+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1712000501379, 'account_id': 'A00748', 'customer_id': 'C00024', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00012', 'transaction_amount': 4918.5, 'exchange_rate': 0.5134}
[2024-11-02T19:41:41.393+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1730576501390, 'account_id': 'A00826', 'customer_id': 'C00044', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00694', 'transaction_amount': 923.84, 'exchange_rate': 0.766}
[2024-11-02T19:41:41.412+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1724096501411, 'account_id': 'A00997', 'customer_id': 'C00167', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00950', 'transaction_amount': 7701.62, 'exchange_rate': 1.1142}
[2024-11-02T19:41:41.422+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1721763701421, 'account_id': 'A00145', 'customer_id': 'C00973', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00229', 'transaction_amount': 2784.3, 'exchange_rate': 0.6002}
[2024-11-02T19:41:41.429+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1705174901429, 'account_id': 'A00488', 'customer_id': 'C00511', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00803', 'transaction_amount': 3001.53, 'exchange_rate': 1.366}
[2024-11-02T19:41:41.441+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1723923701440, 'account_id': 'A00480', 'customer_id': 'C00064', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00991', 'transaction_amount': 1947.75, 'exchange_rate': 0.5223}
[2024-11-02T19:41:41.477+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1701546101474, 'account_id': 'A00639', 'customer_id': 'C00996', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00914', 'transaction_amount': 589.54, 'exchange_rate': 1.4015}
[2024-11-02T19:41:41.495+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1724960501494, 'account_id': 'A00183', 'customer_id': 'C00102', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00379', 'transaction_amount': 6041.43, 'exchange_rate': 0.8821}
[2024-11-02T19:41:41.512+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1705952501511, 'account_id': 'A00220', 'customer_id': 'C00086', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00374', 'transaction_amount': 6746.68, 'exchange_rate': 1.3665}
[2024-11-02T19:41:41.519+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1704138101518, 'account_id': 'A00123', 'customer_id': 'C00681', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00020', 'transaction_amount': 5816.1, 'exchange_rate': 1.3016}
[2024-11-02T19:41:41.540+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1718048501530, 'account_id': 'A00584', 'customer_id': 'C00149', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00930', 'transaction_amount': 5213.51, 'exchange_rate': 0.8074}
[2024-11-02T19:41:41.601+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1712950901549, 'account_id': 'A00644', 'customer_id': 'C00339', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00385', 'transaction_amount': 6074.12, 'exchange_rate': 1.0422}
[2024-11-02T19:41:41.612+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1726947701608, 'account_id': 'A00472', 'customer_id': 'C00852', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00856', 'transaction_amount': 7547.68, 'exchange_rate': 1.4761}
[2024-11-02T19:41:41.635+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1703619701627, 'account_id': 'A00838', 'customer_id': 'C00257', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00578', 'transaction_amount': 8930.36, 'exchange_rate': 1.221}
[2024-11-02T19:41:41.654+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1724355701648, 'account_id': 'A00559', 'customer_id': 'C00032', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00780', 'transaction_amount': 4114.61, 'exchange_rate': 1.0108}
[2024-11-02T19:41:41.676+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1723146101676, 'account_id': 'A00364', 'customer_id': 'C00786', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00427', 'transaction_amount': 6727.49, 'exchange_rate': 0.7844}
[2024-11-02T19:41:41.738+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1726170101715, 'account_id': 'A00891', 'customer_id': 'C00039', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00374', 'transaction_amount': 135.01, 'exchange_rate': 1.2495}
[2024-11-02T19:41:41.742+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1720554101742, 'account_id': 'A00913', 'customer_id': 'C00911', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00635', 'transaction_amount': 1312.93, 'exchange_rate': 0.7337}
[2024-11-02T19:41:41.791+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1717357301756, 'account_id': 'A00203', 'customer_id': 'C00264', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00969', 'transaction_amount': 8022.24, 'exchange_rate': 0.7805}
[2024-11-02T19:41:41.810+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1707075701804, 'account_id': 'A00608', 'customer_id': 'C00672', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00098', 'transaction_amount': 395.11, 'exchange_rate': 0.9014}
