[2024-11-02T19:41:37.726+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-18T00:00:00+00:00 [queued]>
[2024-11-02T19:41:37.753+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-18T00:00:00+00:00 [queued]>
[2024-11-02T19:41:37.754+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T19:41:37.931+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-10-18 00:00:00+00:00
[2024-11-02T19:41:37.945+0000] {standard_task_runner.py:57} INFO - Started process 2865 to run task
[2024-11-02T19:41:37.953+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-10-18T00:00:00+00:00', '--job-id', '182', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp_o8tcflg']
[2024-11-02T19:41:37.959+0000] {standard_task_runner.py:85} INFO - Job 182: Subtask generate_txn_fact_data
[2024-11-02T19:41:38.082+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-10-18T00:00:00+00:00 [running]> on host f79a3875bd34
[2024-11-02T19:41:38.277+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='codewithyu' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-10-18T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-10-18T00:00:00+00:00'
[2024-11-02T19:41:38.289+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:38.290+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T19:41:38.292+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:38.403+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T19:41:38.405+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T19:41:38.415+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1709926898414, 'account_id': 'A00284', 'customer_id': 'C00863', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00504', 'transaction_amount': 6073.67, 'exchange_rate': 0.8403}
[2024-11-02T19:41:38.419+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000002', 'transaction_date': 1725565298419, 'account_id': 'A00979', 'customer_id': 'C00477', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00095', 'transaction_amount': 9657.28, 'exchange_rate': 0.5068}
[2024-11-02T19:41:38.424+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000003', 'transaction_date': 1700682098423, 'account_id': 'A00867', 'customer_id': 'C00181', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00911', 'transaction_amount': 3480.24, 'exchange_rate': 1.3665}
[2024-11-02T19:41:38.429+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000004', 'transaction_date': 1710013298428, 'account_id': 'A00860', 'customer_id': 'C00115', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00215', 'transaction_amount': 7380.8, 'exchange_rate': 1.1818}
[2024-11-02T19:41:38.430+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: connecting to kafka_broker:9092 [('172.19.0.2', 9092) IPv4]
[2024-11-02T19:41:38.433+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000005', 'transaction_date': 1713987698433, 'account_id': 'A00992', 'customer_id': 'C00198', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00849', 'transaction_amount': 5339.27, 'exchange_rate': 1.0617}
[2024-11-02T19:41:38.435+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.19.0.2', 9092)]>: Connection complete.
[2024-11-02T19:41:38.439+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000006', 'transaction_date': 1717443698439, 'account_id': 'A00348', 'customer_id': 'C00922', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00351', 'transaction_amount': 7586.94, 'exchange_rate': 1.2568}
[2024-11-02T19:41:38.440+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.19.0.2', 9092)]>: Closing connection. 
[2024-11-02T19:41:38.445+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000007', 'transaction_date': 1715110898445, 'account_id': 'A00061', 'customer_id': 'C00800', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00306', 'transaction_amount': 795.16, 'exchange_rate': 1.1978}
[2024-11-02T19:41:38.451+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000008', 'transaction_date': 1702150898451, 'account_id': 'A00583', 'customer_id': 'C00491', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00287', 'transaction_amount': 3856.02, 'exchange_rate': 1.3637}
[2024-11-02T19:41:38.463+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1718221298462, 'account_id': 'A00794', 'customer_id': 'C00850', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00039', 'transaction_amount': 5814.0, 'exchange_rate': 1.2821}
[2024-11-02T19:41:38.467+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1714938098467, 'account_id': 'A00259', 'customer_id': 'C00796', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00496', 'transaction_amount': 3014.77, 'exchange_rate': 1.3137}
[2024-11-02T19:41:38.478+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1724442098477, 'account_id': 'A00383', 'customer_id': 'C00105', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00386', 'transaction_amount': 3027.81, 'exchange_rate': 1.1739}
[2024-11-02T19:41:38.486+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1720986098485, 'account_id': 'A00926', 'customer_id': 'C00930', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00943', 'transaction_amount': 2628.19, 'exchange_rate': 0.8335}
[2024-11-02T19:41:38.492+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1717011698491, 'account_id': 'A00061', 'customer_id': 'C00907', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00857', 'transaction_amount': 2606.55, 'exchange_rate': 0.9622}
[2024-11-02T19:41:38.527+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1718998898526, 'account_id': 'A00939', 'customer_id': 'C00599', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00180', 'transaction_amount': 7129.37, 'exchange_rate': 0.9751}
[2024-11-02T19:41:38.544+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1704483698543, 'account_id': 'A00024', 'customer_id': 'C00228', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00467', 'transaction_amount': 5453.19, 'exchange_rate': 1.2689}
[2024-11-02T19:41:38.557+0000] {kafka_operator.py:63} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1720554098554, 'account_id': 'A00845', 'customer_id': 'C00085', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00296', 'transaction_amount': 450.59, 'exchange_rate': 1.1806}
